path,prediction,ground_truth
A8_197.wav,tiː3 kɔː3 tuː3 loː3 kha3 51,tʰjɛn55 kʊŋ55 pu51 tswo51 mei̯214 taŋ51 tʰjɛn55 wan214 kʰai̯55 ʂʐ̩214 ʈʂwan214 in55 ɕja51 y214 tsʰz̩51 ʐʐ̩51 tɕʰiŋ55 ʈʂʰən35 ʐəŋ35 in55 yn35 mi51 pu51 ʐən35 mən0 tɕy214 saŋ51 tɤ0 ʈʂwən214 pei̯51 ʈʂʰɤ51 li35
B32_381.wav,diː3 kha23 p3aː3 ʔaː51,ʈʂʰəŋ55 lɤ0 pʰi35 pʰa0 jɛn55 jʊŋ51 kʰwai̯51 pai̯35 ʈʂʰou̯35 pʰa51 tsz̩0 pau̯55 lɤ0 tɕin55 hwaŋ35 tʰwo214 ɥɛn35 tɤ0 pʰi35 pʰa0 jʊŋ51 i35 kɤ51 ʈʂʐ̩214 tʰou̯0 kou̯55 ʈʂɤ0 jɛn214 ʈʂu55 tsz̩0 ʐou̯35 ʐou̯0 ti51 waŋ51 tʰa55
B15_317.wav,phː3 saː3 kaː 3 raː3 n3,swən55 tsʰai̯214 yn35 swei̯35 tɕi35 jau̯55 tɕʰjou̯35 tɕjaŋ55 həŋ35 kan55 ʂəŋ55 tau̯51 sz̩51 mi214 aɚ̯51 tɕʰi55 je214 ʂʐ̩51 i55 tsʰz̩51 tɕʰi214 tʰjau̯51 ʈʂʰəŋ35 kʊŋ55 pa55 aɚ̯214 tʰwo55 wa35 wei̯51 nəŋ35 kwo51 kan214
C4_540.wav,haɕu3 taː3 ʔaː3 tɔ15 kaː ː3 thɔː53,aɚ̯51 ʂʐ̩51 tɕjau̯55 ʂu55 y51 ʐən35 ɕi51 tʰʊŋ214 jau̯51 pa214 tɤ35 y51 jou̯214 tɕi55 tɤ0 ʂən51 tʰou̯51 y35 ʈʂʐ̩51 y51 ʈʂʐ̩55 ʈʂʊŋ55 nu214 li51 tswo51 tau̯51 tɤ35 y51 hɤ35 ʈʂʐ̩51 y51 tɤ0 tʰʊŋ214 i55
B6_308.wav,mɔː3 thaː3 kaː51,u35 ʈʂwən214 yn51 ʈʂəŋ51 tɤ0 jɛn55 jʊŋ51 ly51 tswei̯214 tsʰai̯35 ljau̯51 kɤ51 ti51 jɛn55 tsʰau̯214 ʈʂwan55 mai̯51 tɕy35 tou̯55 jou̯214 tɕʰɥɛn35 ʈʂʰa35 kʰou̯51
C20_503.wav,ko3 45 paː3 twhaː3 maː1 tiːi5 baː51,tsʰz̩214 wai̯51 ʈʂʰou̯51 miŋ35 ʈʂau̯55 ʈʂu51 tɤ0 ʐʐ̩51 pən214 ny214 tɕjɛn51 tje35 ʈʂʰwan55 tau̯214 faŋ55 tsz̩214 je214 tsai̯51 ʈʂɤ51 li214 tʰʊŋ35 məŋ35 ku214 waŋ35 je0 ʈʂʐ̩55 tsz̩214 tɕy214 ɕiŋ35 kwo51 hwən55 li214
B8_465.wav,phː3 luː3uː saːŋ3ɔ ː 3 ɕn3,fən214 swei̯51 sz̩51 ʐən35 paŋ55 hou̯51 ʐən35 min35 wən35 ɕɥe35 ʈʂʰu55 pan214 ʂɤ51 ʈʂʰu55 pan214 lɤ0 jaŋ35 ʂwo51 san214 wən35 ɕɥɛn214 jaŋ35 ʂwo51 twan214 pʰjɛn55 ɕjau̯214 ʂwo55 ɕɥɛn214 təŋ35 təŋ214
C14_559.wav,pʰː3 an sɛo3 is ə̃nz ɪ ɪ ɛŋ a ɪn1,jau̯51 ʈʂʐ̩55 tau̯51 tɕi35 ɕiŋ51 ɕin55 tɕi55 kəŋ214 sɤ51 ʂʐ̩51 pi51 ɕy55 ʈʂu51 ɥɛn51 ʈʂʐ̩51 ljau̯35 tɤ0 tau̯51 i55 ɥɛn51 ɥe51 tsau̯214 ɥe51 hau̯214 ɥe51 wan214 sz̩214 waŋ35 ly51 ɥe51 kau̯55
A36_5.wav,kaɕuː3 ta3 h3 thɔŋ3 hɤːɔŋ3 thɤ3 14,jou̯214 i51 tɕja55 kɤ51 tʰi214 ʈʂʐ̩51 pʰin35 ʈʂʰaŋ214 pən214 kai̯55 jʊŋ51 wan35 ʈʂəŋ214 tɤ0 ɕiŋ35 tsʰai̯35 ʂəŋ55 ʈʂʰan214 mən35 ʈʂʰwaŋ55 tɕʰɥe51 jʊŋ51 pan51 tɕje35 tsʰai̯35 ta214 tɕje35 tsʰou̯51 hɤ0
A22_198.wav,paː3 khaː tɔː3 daː14 ʔaː43 taː51,tʰa55 mən0 tsʰʊŋ35 an51 pjɛn55 pʰa35 tɕʰi214 lai̯0 hwən35 ʂən55 ʂwei̯214 lin35 lin35 tɤ0 waŋ214 ɕja51 jou̯35 pʰau̯214 jou̯51 pʰu55 tau̯51 ɕja51 jou̯35 kaŋ55 tɕʰi214 tɤ0 pwo55 laŋ51 ʂaŋ51
C19_682.wav,pʰln uː puŋɔ̃n wɔː ɪ 3 sɔ51,hwaŋ35 iŋ214 wei̯35 tɕʰy55 wei̯51 y35 hwai̯35 hɤ35 kan51 ljou̯35 ɕiŋ35 hʊŋ35 tɕʰy55 nei̯51 ʂʐ̩51 hwai̯35 ʂʐ̩214 tɕʰɥɛn35 san55 tʰjau̯35 hɤ35 ljou̯35 hɤ35 ʂaŋ51 jou̯35 y51 wan214 ɤ51 san55 ʂəŋ214 aɚ̯51 ʂʐ̩35 pa55 ɕjɛn51 tɤ0 hʊŋ35 ʂwei̯214 hwei̯51 ljou̯35 ʈʂʰu51
C7_621.wav,paluː3 saː1 aː3 aː ki3 phaː a3 ta3,pʰai̯55 mai̯51 tan55 wei̯51 iŋ55 taŋ55 tsai̯51 tsaŋ55 u51 pʰai̯55 mai̯51 wan35 pi51 u214 tʰjɛn55 nei̯51 tɕjaŋ55 tsaŋ55 u51 pʰai̯55 mai̯51 kʰwan214 i35 sʊŋ51 wei̯214 tʰwo55 tan55 wei̯51 ʂaŋ51 tɕjau̯55 tʰʊŋ35 tɕi35 kwo35 kʰu51
B4_427.wav,kaː3 luː3 tuː3 lɔŋ3 thɔ3thŋ tɤ14,kei̯214 kʰɤ51 ʐən35 tɕʰi55 ʈʂʰa35 tau̯51 nai̯214 ʈʂən55 tɕjou̯214 tɕʰɥɛn35 jʊŋ51 tɤ0 ʂʐ̩51 in35 wan214 hɤ35 mu51 wan214 kʰɤ51 ʐən35 hɤ55 wan35 ti51 i51 wan214 ʈʂʰa35 hou̯51 ʈʂu214 ʐən35 kʰai̯55 ʂʐ̩214 kei̯214 kʰɤ51 ʐən35 tɕiŋ51 tɕjou̯214
C31_578.wav,tuː u aː14 thaː3 tuɔː3 aː3 3 ɛː53,ʈʂʰu35 tsʰai̯35 ʈʂəŋ51 pwo55 kei̯214 ljaŋ214 tɕʰjɛn55 san55 pai̯214 wan51 ɥɛn35 tɕjau̯51 y0 tsz̩55 tɕin55 wai̯51 hai̯35 pwo55 ʈʂʰu55 ʈʂwan55 kʰwan214 sz̩51 tɕʰjɛn55 u35 pai̯214 tɕʰi55 ʂʐ̩35 wan51 ɥɛn35 ɕin55 tɕjɛn51 ʈʂʊŋ55 ɕjau̯214 ɕɥe35
C4_689.wav,kiː3 luː3 thaː3 k3 taːtɤŋ3khɔŋn54,tɕi214 njɛn35 tɕʰjɛn35 wo214 ʈʂʊŋ55 y35 jou̯214 tɕi55 hwei̯51 tau̯51 lɤ0 ɕjaŋ51 waŋ214 i214 tɕjou̯214 ʈʂʰʊŋ55 man214 məŋ51 hwan51 sɤ51 tsʰai̯214 tɤ0 a55 wa214 ʂan55 kʰau̯214 ʈʂʰa35 tsʰaŋ55 ɥɛn35 ja35 hwa51
B15_295.wav,haː3 raː3 taː34 saːɔː3 thɤː51,a55 pʰwo55 ʐwei̯51 tʰɤ51 kʰan51 ʈʂɤ0 hei̯55 an51 tɕjaŋ51 lin35 lɤ0 ʈʂɤ51 sou̯55 ʈʂʰwan35 tʰiŋ55 tɕjɛn51 na51 jau̯35 ɥɛn214 aɚ̯35 ʐou̯35 hɤ35 tɤ0 ɥɛn35 tsz̩214 fa55 tʊŋ51 tɕi55 tɤ0 ku55 lu0 ʂəŋ55 tʰu55 ʐan35 tʰiŋ35 ʈʂʐ̩214
A6_0.wav,shɕ3 kaː3 raː3 sa1 ta51,ly51 ʂʐ̩51 jaŋ35 ʈʂʰwən55 jɛn55 tɕiŋ214 ta51 kʰwai̯51 wən35 ʈʂaŋ55 tɤ0 ti214 sɤ51 sz̩51 ɥe51 tɤ0 lin35 lwan35 kəŋ51 ʂʐ̩51 ly51 tɤ0 ɕjɛn55 hwo35 ɕjou̯51 mei̯51 ʂʐ̩55 i51 aŋ51 ʐan35
C4_679.wav,kɔːn3 luː3 saː3 khaːtː154,tʰɤ51 li51 ja214 ny214 ɕje35 tɕin51 tɕja51 i51 pai̯214 san55 ʂʐ̩35 sz̩51 ɥɛn35 tɕja55 yn51 fei̯51 aɚ̯51 ɥɛn35 ʂwei̯51 tɕin55 u214 ʂʐ̩35 pa55 ɥɛn35 tɕi35 tɕʰi35 tʰa55 fei̯51 jʊŋ0 liŋ35 ʂou̯51 tɕja51 i51 pai̯214 tɕʰi55 ʂʐ̩35 sz̩51 ɥɛn35
A14_202.wav,sau45 thuː1aː1 ku3 ja 51,tan51 twei̯51 tɕʰi214 je51 lai̯35 ʂwo55 tɕi55 ʈʂʐ̩51 ʈʂwan214 hwan51 lɤ0 tsz̩51 ʈʂu214 tɕiŋ55 iŋ35 lɤ0 tsz̩51 fu51 iŋ35 kʰwei̯55 lɤ0 je214 hai̯35 jou̯214 fu51 iŋ35 hɤ35 fu51 kʰwei̯55 tɤ0 ljaŋ35 ʈʂʊŋ214 kʰɤ214 nəŋ35 ɕiŋ51
B15_276.wav,tuːuː3 huːa3 raː5 aː251,ʈʂɤ51 ʈʂʊŋ214 i51 mjau̯35 nəŋ35 kou̯51 y51 faŋ35 jaŋ214 ʈʂʐ̩35 tɤ0 ta51 ma214 ha55 y35 hɤ35 tswən55 y35 tɤ0 tɕje55 piŋ51 i51 mjau̯35 tɤ0 ʂʐ̩214 jʊŋ51 kʰɤ35 i214 ta51 ta51 tɕjɛn35 ʂau̯214 ʂwei̯35 ʈʂʰan214 jaŋ214 ʈʂʐ̩35 je51 ʈʂʊŋ55 swo214 kwaŋ214 fan51 ʂʐ̩214 jʊŋ51 tɤ0 kʰaŋ51 tɕyn214 su51
D21_869.wav,saɕuː3 saː1 aː3 ra n3 naː 3 thaː51,tʰa55 yn51 jʊŋ51 y51 ɕjɛn214 ɕjɛn55 an55 ɕin55 tɤ0 ɕin55 li214 ɕɥe35 ɥɛn35 li214 kau̯51 su0 fei̯55 ɕiŋ35 ɥɛn35 ʈʂʐ̩214 jau̯51 an51 i35 pjau̯214 fei̯55 ɕiŋ35 wan35 tɕʰɥɛn35 kʰɤ35 i214 an55 tɕʰɥɛn35 lwo51 ti51
A34_59.wav,miːaː53 ka21 aː3 deː keː51,i35 tan51 y51 tau̯51 lje51 u51 li51 tɕi35 jʊŋ51 tɕjau̯214 ɕy55 tɕʰjɛn35 ʈʂu51 i214 pa0 kou̯55 ʈʂwan214 jʊŋ51 i214 tsʰz̩51 ʈʂu51 ʂɤ51 i51 ʈʂən55 tɕjaŋ55 lje51 u51 tu35 sz̩214
C23_540.wav,ʔɔː3 saː1 kuŋ3 ta45 raː51,aɚ̯51 ʂʐ̩51 tɕjau̯55 ʂu55 y51 ʐən35 ɕi51 tʰʊŋ214 jau̯51 pa214 tɤ35 y51 jou̯214 tɕi55 tɤ0 ʂən51 tʰou̯51 y35 ʈʂʐ̩51 y51 ʈʂʐ̩55 ʈʂʊŋ55 nu214 li51 tswo51 tau̯51 tɤ35 y51 hɤ35 ʈʂʐ̩51 y51 tɤ0 tʰʊŋ214 i55
A36_10.wav,ʔɔː3 ruː3 saː1 waː3 waː3 waː a3,pʰau̯51 jɛn214 ta35 hau̯214 lɤ0 ʈʂa51 jau̯51 tsən214 mɤ0 ʈʂwaŋ55 ɥe51 ʈʂəŋ51 tsʰai̯35 jau̯214 lɤ0 jau̯214 ja35 ʂu55 tɤ0 tʰwo55 tɕʰy51 i55 fu0 kwaŋ55 paŋ214 tsz̩0 ʈʂʰʊŋ55 tɕin51 lɤ0 ʂwei̯214 tsʰwan51 tʊŋ51
C32_541.wav,haːuː3 kha taː3 tɤː3 t351,kʰan55 tʰan51 pjau̯214 miŋ35 tʰa55 ʂʐ̩51 kwo35 nei̯51 ʂau̯214 jou̯214 tɤ0 in35 tɕin55 kʊŋ51 ʂəŋ55 kʰwaŋ51 pʰin214 wei̯51 kau̯55 i51 tsʰai̯214 i51 ɕɥɛn214 je214 ʂʐ̩51 wo214 kwo35 ʂou̯214 tɕja55 tɕi35 tsʰai̯214 kʰwaŋ51 ɕɥɛn214 kʰwaŋ51 je214 ljɛn51 wei̯35 i51 tʰi214 tɤ0 in35 kʰwaŋ51
B22_357.wav,juː3 baː14 waː3 waː3 bɤː3,ʈʂɤ51 kɤ0 ta51 ʈʂai̯51 jou̯35 pʰiŋ35 ʈʂai̯51 tʊŋ55 in214 jaŋ35 pʰan35 nan35 kwei̯51 sz̩51 kɤ51 tsʰwən55 tsu214 ʈʂʰəŋ35 kʊŋ51 i51 tɕʰjɛn55 aɚ̯51 pai̯214 aɚ̯51 ʂʐ̩35 tɕʰi55 hu51 tɕin51 ljou̯51 tɕʰjɛn55 miŋ35 mjau̯35 tsu35 tʰʊŋ35 pau̯55
C18_567.wav,kiː3ɛːaː45 t3 ta3 a51,ʐʐ̩51 pən214 in35 haŋ35 wei̯51 lɤ0 faŋ35 ʈʂʐ̩214 wei̯214 tsau̯51 tsai̯51 pʰjau̯51 mjɛn51 ʂaŋ0 tsʰai̯35 tɕʰy214 lɤ0 jɛn35 mi51 tɤ0 faŋ35 wei̯214 tsʰwo51 ʂʐ̩55 ʈʂʰau̯55 pʰjau̯51 ʈʂʊŋ55 hai̯35 han35 jou̯214 tsʰz̩35 ɕiŋ51 kan214 iŋ51 tsʰai̯35 ljau̯51
D8_764.wav,phɕuː3 ka23 ɔ3 sɔː1 tɛː eːŋ 3,tɕʰjau̯35 y214 tʰa55 ʂan55 ɕi55 ɕjaŋ55 ljɛn51 kʊŋ51 tʰʊŋ35 fan214 ʈʂʰəŋ35 jaŋ35 lau̯214 y51 aɚ̯35 jou̯51 ʂwaŋ55 ʂwaŋ55 mjɛn51 lin35 tai̯51 je51 tɕjʊŋ214 pʰwo51
A4_54.wav,tiː3ɛː3 tuː3 laː3 5 aː3 khaː51,ʈʂɤ51 ʈʂʊŋ214 wei̯214 haŋ35 pʰai̯35 tjɛn51 tsz̩214 mje51 wən35 iŋ35 təŋ55 tsʰai̯214 jʊŋ51 mou̯35 ʈʂʊŋ214 kwaŋ55 pʰu214 nəŋ35 tɤ0 kwaŋ55 ɕjau̯51 iŋ51 jou̯51 ʂa55 wən35 iŋ35 hɤ35 fei̯55 ʈʂʰʊŋ35 twei̯51 ʐən35 tʰi214 u35 hai̯51
B15_468.wav,saː3 raː3 tuː1 wɔː ta3 whɔː3 wɔː51,tsau̯214 pei̯51 kwo35 wai̯51 nʊŋ35 hu51 kwaŋ214 fan51 tsʰai̯214 jʊŋ51 tɤ0 wei̯55 ʂəŋ55 u51 tɕyn55 jaŋ214 tɕʰin35 ʈʂʰu51 tɕi51 ʂu51 i214 lwo51 hu51 ʈʂʊŋ55 kwo35
D7_889.wav,kaːuː3 thaː3 ʔaː5 teːta53,kan51 kɤ35 miŋ51 kau̯214 tɕjɛn51 ʂɤ51 tou̯55 jau̯51 jou̯214 i51 pʰi55 jʊŋ214 y35 sz̩55 kʰau̯214 jʊŋ214 y35 tʰan51 swo214 jʊŋ214 y35 ʈʂʰwaŋ51 ɕin55 tɤ0 ʈʂʰwaŋ214 tɕjaŋ51
C12_552.wav,ʔɔː3 lu3 waː3 waː3 nː3 aː3 nːa3,tsai̯51 ɥe51 tɕʰjɛn35 ʂan55 pi214 ɕja51 kwei̯51 ʈʂou̯55 ʂan55 ʈʂʰwan55 fəŋ55 u51 yn51 tsʰaŋ35 ʈʂɤ0 nʊŋ35 lje51 tɤ0 nwo35 ɕi51 i51 wei̯51 ʈʂʰʊŋ55 i51 ʈʂɤ0 ʈʂʐ̩51 pʰu214 je214 i51 tɤ0 tɕʰi51 ɕi55
C4_668.wav,tuːuː3 juː3 3 ɛ51,hu35 jʊŋ214 kwei̯51 ɕjɛn55 ʂʐ̩51 tɕjau̯214 hwa35 ti214 lai̯51 i214 tsz̩51 ɥɛn51 tɕjau̯55 i51 ɥɛn51 ta214 ɥɛn51 ai̯35 wei̯35 jou̯35 tʰwo55 jɛn35 pan51 an51 tɕʰi214 tʰu35 məŋ35 hwən51 kwo51 kwan55
D4_849.wav,waːu3 khaː3 sɔː1 kaː3 saː3 3 aː51,waŋ51 tsz̩214 ʈʂʰəŋ35 lʊŋ35 waŋ51 ny214 ʈʂʰəŋ35 fəŋ51 tɤ0 fu51 mu214 tɕʰin0 je35 je0 nai̯214 nai̯0 wai̯51 kʊŋ55 wai̯51 pʰwo35 ʈʂʐ̩214 jau̯51 hai̯35 tsz̩0 tʰiŋ55 hwa51 tsʊŋ214 ʂʐ̩51 jou̯214 tɕʰjou̯35 pi51 iŋ51
B31_459.wav,kɔuː3 paː3 wɔʔ45 tɔː3 daː5 aː51,jou̯214 ʐən35 tsʰəŋ35 ɕjaŋ214 jʊŋ51 kau̯55 ɤ35 hwei̯35 kʰou̯51 an51 ʈʂʊŋ55 sʊŋ51 li35 pʰin214 ɕjaŋ51 tʰa55 mən0 tʰwei̯55 ɕjau̯55 wei̯214 lje51 jau̯51 pʰin214 pei̯51 tʰa55 mən0 i35 tsʰz̩51 tsʰz̩51 jɛn35 tsʰz̩35 tɕy51 tɕɥe35
B12_376.wav,phuːuː3 khɔŋ3 kɔː3ɛ3 t t3,pu51 nəŋ35 tsai̯51 ly51 in55 ʈʂʰaŋ214 ʂaŋ51 ɕjaŋ51 twei̯51 ɥɛn35 i35 jaŋ51 pən55 pʰau̯214 pʰin55 pwo35 tɕjou̯51 jʊŋ51 tɕʰi35 tʰa55 ɕiŋ35 ʂʐ̩51 wei̯51 ʈʂʊŋ55 kwo35 tsu35 tɕʰjou̯35 tɤ0 fa55 ʈʂan214 tʰwei̯55 pwo55 ʈʂu51 lan35
C2_579.wav,tɔːluː3 tː1 taː3 tːkː3 tɛː51,tʰa55 tau̯51 kwo51 ɕy214 two55 tɕyn55 iŋ35 ʂau̯51 swo214 wei̯51 wən51 tsz̩214 ti51 piŋ55 tau̯51 i55 ɥɛn51 tʰan51 waŋ51 hu51 li214 ʂaŋ55 tsʰan35 tɕyn55 ʐən35 ɥe55 aɚ̯51 tɕʰjɛn55 tɕʰi55 pai̯214 two55 ʐən35 tsʰz̩51
D31_857.wav,haː3 saː21 ʔaː3 saː wː3 ː 3 ː51,tʰan35 tau̯51 ti51 aɚ̯51 tɕje55 twan51 tʰau̯35 tʰai̯51 sai̯51 waŋ35 ta51 jʊŋ214 ɕi55 waŋ51 ɕjɛn55 pʰəŋ51 ʐwei̯51 fa214 tɤ35 təŋ214 ou̯55 ʈʂou̯55 twei̯51 in55 wei̯51 tʰa55 hən214 ʂu35 ɕi55 ʈʂɤ51 ɕje55 twei̯51
B11_443.wav,kaɕuː3 saː3 tɔː3 waː1 tɔː3 wh3 ti51,tʰjau̯51 waŋ51 ʈʂʰɤ55 ʈʂʰwaŋ55 wai̯51 jʊŋ51 nin35 tɤ0 li35 tɕje214 hɤ35 wo214 mən0 tɤ0 ʂwaŋ55 ʂou̯214 kʊŋ51 tɕjɛn51 tʰʊŋ55 ɕjaŋ51 au̯51 yn51 tɤ0 tʊŋ55 san55 hwan35 pjau̯55 y214 iŋ51 ʐu51 jɛn214 ljɛn35
C19_513.wav,diː3 mːaː3 sɔː14 wa3 kaː51,ti51 i55 pʰi55 ʂou̯55 tɕi35 tɤ0 jou̯214 ɕjaŋ214 y51 ʂəŋ214 kaŋ214 au̯51 hɤ35 tʊŋ55 nan35 ja51 tɤ0 ou̯55 jaŋ35 ʂan55 ʈʂʰən35 tsʰan35 yn35 tɕʰin35 mu51 tu51 ai̯55 hwaŋ35 tɕʰjou̯55 yn35 təŋ214 u214 ʐən35
C18_724.wav,jɔ3 saː3 saː1 a1 taː51,iŋ55 tʰau̯35 tɕy51 ʂwo55 wən35 kʰau̯214 wei̯35 iŋ55 njau̯214 swo214 han35 ʂʐ̩35 ku51 jou̯51 miŋ35 wei̯35 iŋ55 tʰau̯35 han35 tʰau̯35 ʂu214 tɕʰjaŋ35 wei̯55 kʰɤ55 ʈʂʐ̩35 u51
B12_457.wav,t͡ɕuː3 taw3 aː3 saː 1 tɔtɔo51,tsai̯51 i35 kɤ51 tɕy51 ta51 tɤ0 pʰwo55 ɕiŋ35 wa214 tiŋ214 ɕja51 ʂaŋ51 pai̯214 tɕjɛn55 pjau̯55 ʈʂwən214 kʰai̯55 tɕjɛn55 tɤ0 u55 tsz̩0 jɛn35 pa55 kwa51 ɕiŋ35 tsou̯214 laŋ35 tswo214 jou̯51 ʂwən51 ɕy51 pʰai̯35 lje51
C8_567.wav,tiː luː3 khuːbɔ3 aː ː3 t53,ʐʐ̩51 pən214 in35 haŋ35 wei̯51 lɤ0 faŋ35 ʈʂʐ̩214 wei̯214 tsau̯51 tsai̯51 pʰjau̯51 mjɛn51 ʂaŋ0 tsʰai̯35 tɕʰy214 lɤ0 jɛn35 mi51 tɤ0 faŋ35 wei̯214 tsʰwo51 ʂʐ̩55 ʈʂʰau̯55 pʰjau̯51 ʈʂʊŋ55 hai̯35 han35 jou̯214 tsʰz̩35 ɕiŋ51 kan214 iŋ51 tsʰai̯35 ljau̯51
A36_242.wav,ʔaː u̚5 saː34 maː3 saː3 w5 naː51,ma35 tsz̩0 pʰau̯55 kei̯214 li51 kaŋ55 tɤ0 na51 nwo51 ʐwo0 aɚ̯51 tsz̩51 je214 mei̯35 nəŋ35 pi51 mjɛn214 swei̯51 ɥe51 fəŋ55 ʈʂʰwei̯55 y35 ta214 tɤ0 tɕʰin55 ʂʐ̩35
A2_93.wav,pɔː3 l3 puː3 juŋ3 ka 5 aː51,pu35 ʂʐ̩51 ʈʂʰwei̯55 njou̯35 je214 kʰɤ214 nəŋ35 ʂʐ̩51 tsz̩51 wo214 jau̯55 tɕʰjou̯35 tɕjau̯51 kau̯55 y214 wo214 ɕjaŋ55 ʂu35 tɤ0 yn51 tʊŋ51 ɥɛn35 ta51 two55 ʂʐ̩51 jou̯214 ʈʂwei̯55 tɕʰjou̯35 tɤ0 ʐən35
C2_523.wav,huː r43 saː13 thɔː5 aː3 raː51,ʂwo55 na51 ʂʐ̩35 hou̯0 wei̯55 ɤ35 ta51 pje35 ʂan55 məŋ214 lje51 ʈʂən51 ʈʂʰan51 lɤ0 i35 ɕja51 kʰwaŋ35 fəŋ55 ʈʂou̯51 tɕʰi214 lɥe51 kwo51 ʂan55 je214 maŋ35 maŋ35 hei̯55 je51 i55 pʰjɛn51 kʰu55 ʂəŋ55
C13_599.wav,phuː3uː3 thuŋ3 sa3 waː3 waː3 taː3 tha5 taː51,kʰɤ214 ʂʐ̩51 ʈʂʰaŋ35 ʈʂʰaŋ35 jou̯214 ʐən35 kau̯51 su0 jau̯35 ɕjɛn55 ʂəŋ0 ʂwo55 kʰan51 tɕjɛn51 aɚ̯51 ɕjau̯35 tɕje214 tsai̯51 kʰa55 fei̯55 kwan35 li214 hɤ35 waŋ35 tɕyn51 je51 wo51 ʈʂwo35 ʂou̯214 i35 tswo51 tswo51 ʂaŋ0 tɕi214 kɤ51 ʈʂʊŋ55 tʰou̯35
A34_173.wav,lɔː3 tɔː3 laː1 23 waː1 taː51,ɥɛn35 ʈʂʰan214 ou̯55 ʈʂou̯55 tɤ0 u51 waŋ51 tsʰau̯214 tɕʰi35 mau̯51 pu51 jaŋ35 tan51 miŋ35 wən35 ou̯55 ja51 su35 ʈʂʰəŋ55 u51 waŋ51 wo214 hwo51 u35 waŋ51 wo214
D32_756.wav,p͡ɕ3 uː3 sa21 ʔaː 1 51,ɕɥɛn214 i51 pən214 hau̯214 ʂu55 ʂʐ̩214 ni214 li35 ɕjau̯214 jaŋ51 aɚ̯35 twən51 y51 ʈʂʰu51 ni51 tɕiŋ51 aɚ̯35 pu51 nei̯214 ʈʂʰaŋ55 ʐu35 ɕja51 hwa55 ʈʂʰwən55 tsʰau̯214 ʂəŋ51 ʐwo51 tɕin214 twan51 lje51 hwo214
C13_580.wav,piːŋ3 kaː sɛŋoː3 p51,i51 faŋ55 mjɛn51 ly214 hɤ35 ly214 tsʰai̯35 tɕin214 tɕʰɥe55 aɚ̯35 fei̯51 ja35 kau̯55 pʰi35 tɕʰɥe51 mei̯35 ʐən35 hwei̯35 ʂou̯55 təŋ214 y35 mei̯214 njɛn35 pai̯35 pai̯35 ʐəŋ55 tjau̯51 i35 wan51 twən55 tɤ0 ly214
A8_11.wav,piː3 saː3 ʔaɔ1 ti3 53,ʈʂa35 i55 tsʰai̯214 fu55 ʂʐ̩35 ʈʂwaŋ55 pu51 tɕin214 ny214 ʈʂwaŋ55 kau̯55 ja214 nan35 ʈʂwaŋ55 je214 ɕin55 iŋ214 pu51 tɕin214 pjau̯35 jɛn214 ʂʐ̩35 ʈʂwaŋ55 pje35 ʈʂʐ̩51 ʈʂʐ̩35 je51 ny214 ʈʂwaŋ55 je214 mei̯51 li51 tswei̯51 ʐən35
C7_575.wav,piː3 u3uːuː3 wɔː3 khaː353,in55 tsʰz̩214 tɕja55 su51 nʊŋ35 tsʰwən55 ʈʂʊŋ55 i55 jau̯51 ʂʐ̩51 jʊŋ51 ʐən35 tsʰai̯35 tɤ0 pʰei̯35 jaŋ214 ʂʐ̩51 tɕja55 tɕʰjaŋ35 nʊŋ35 tsʰwən55 ʈʂʊŋ55 i55 jau̯51 kʊŋ55 tswo51 tɤ0 i35 kɤ51 ʈʂan51 lɥe51 ʈʂʊŋ51 tjɛn214
A14_81.wav,tiːuː3 tphuŋ3 puŋ3 taː3 thaŋ ɛː51,iŋ51 ku214 tʰou̯0 ljou̯51 ljɛn35 li51 ʐən51 ʈʂu35 kwan214 ʈʂan51 tou̯51 iŋ55 ɕjʊŋ35 hɤ35 ʈʂwan214 je51 tʰwei̯51 u214 kan51 pu0 ʈʂan51 ʂʐ̩51 tai̯51 pjau̯214 iŋ51 jau̯55 tswo51 tsai̯51 tɕja55 pin55 ɕi35 ʂaŋ51
A34_46.wav,whː3 luːŋ3 khuŋkːtŋ3 saː tɔ ta151,hwan51 tɕy51 hwa51 ʂwo55 i35 kɤ51 ly51 ɥɛn35 tsz̩214 ʈʂʐ̩214 nəŋ35 hɤ35 i35 kɤ51 na51 ɥɛn35 tsz̩214 tɕje35 hɤ35 aɚ̯35 aɚ̯51 kɤ51 ly51 ɥɛn35 tsz̩214 tsʰai̯35 nəŋ35 hɤ35 i35 kɤ51 mei̯214 ɥɛn35 tsz̩214 hwa51 hɤ35
A8_100.wav,pɔː3 lɔː3 paː14 seː14 3 wa3 raː53,kʰɤ214 ʂwei̯35 ʈʂʐ̩55 wən35 wan35 hou̯51 tʰa55 i55 ʈʂau̯51 tɕiŋ51 tsz̩0 ʈʂʐ̩214 tɕjɛn51 tswo214 ɕja51 jɛn35 tɕjɛn214 tɤ0 ɕjɛn51 jou̯51 tsʰu55 jou̯51 hei̯55 y214 jou̯51 tsʰɤ51 miŋ35 ɕjɛn214 pu35 twei̯51 ʈʂʰən51
